06:07:03 - root - INFO - Interface web démarrée sur http://127.0.0.1:5000
07:16:30 - root - INFO - --- Analyse de XAUUSD ---
07:16:30 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:16:30 - root - INFO - --- Analyse de EURUSD ---
07:16:30 - root - INFO - --- Analyse de GBPUSD ---
07:16:30 - root - INFO - --- Analyse de BTCUSD ---
07:16:30 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:16:30 - root - INFO - --- Analyse de ETHUSD ---
07:16:30 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:16:50 - root - INFO - --- Analyse de XAUUSD ---
07:16:50 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:16:50 - root - INFO - --- Analyse de EURUSD ---
07:16:50 - root - INFO - --- Analyse de GBPUSD ---
07:16:50 - root - INFO - --- Analyse de BTCUSD ---
07:16:50 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:16:50 - root - INFO - --- Analyse de ETHUSD ---
07:16:50 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:17:10 - root - INFO - --- Analyse de XAUUSD ---
07:17:10 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:17:10 - root - INFO - --- Analyse de EURUSD ---
07:17:10 - root - INFO - --- Analyse de GBPUSD ---
07:17:10 - root - INFO - --- Analyse de BTCUSD ---
07:17:10 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:17:10 - root - INFO - --- Analyse de ETHUSD ---
07:17:10 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:17:30 - root - INFO - --- Analyse de XAUUSD ---
07:17:30 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:17:30 - root - INFO - --- Analyse de EURUSD ---
07:17:30 - root - INFO - --- Analyse de GBPUSD ---
07:17:31 - root - INFO - --- Analyse de BTCUSD ---
07:17:31 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:17:31 - root - INFO - --- Analyse de ETHUSD ---
07:17:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:17:51 - root - INFO - --- Analyse de XAUUSD ---
07:17:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:17:51 - root - INFO - --- Analyse de EURUSD ---
07:17:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:17:51 - root - INFO - --- Analyse de GBPUSD ---
07:17:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:17:51 - root - INFO - --- Analyse de BTCUSD ---
07:17:51 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:17:51 - root - INFO - --- Analyse de ETHUSD ---
07:17:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:18:11 - root - INFO - --- Analyse de XAUUSD ---
07:18:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:18:11 - root - INFO - --- Analyse de EURUSD ---
07:18:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:11 - root - INFO - --- Analyse de GBPUSD ---
07:18:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:18:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:11 - root - INFO - --- Analyse de BTCUSD ---
07:18:11 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:18:11 - root - INFO - --- Analyse de ETHUSD ---
07:18:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:18:31 - root - INFO - --- Analyse de XAUUSD ---
07:18:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:18:31 - root - INFO - --- Analyse de EURUSD ---
07:18:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:31 - root - INFO - --- Analyse de GBPUSD ---
07:18:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:18:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:31 - root - INFO - --- Analyse de BTCUSD ---
07:18:31 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:18:31 - root - INFO - --- Analyse de ETHUSD ---
07:18:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:18:51 - MT5Executor - INFO - Position #9895401 modifiée avec succès.
07:18:51 - root - INFO - --- Analyse de XAUUSD ---
07:18:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:18:51 - root - INFO - --- Analyse de EURUSD ---
07:18:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:51 - root - INFO - --- Analyse de GBPUSD ---
07:18:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:18:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:18:51 - root - INFO - --- Analyse de BTCUSD ---
07:18:51 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:18:51 - root - INFO - --- Analyse de ETHUSD ---
07:18:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:19:11 - root - INFO - --- Analyse de XAUUSD ---
07:19:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:19:11 - root - INFO - --- Analyse de EURUSD ---
07:19:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:11 - root - INFO - --- Analyse de GBPUSD ---
07:19:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:19:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:11 - root - INFO - --- Analyse de BTCUSD ---
07:19:11 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:19:11 - root - INFO - --- Analyse de ETHUSD ---
07:19:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:19:31 - root - INFO - --- Analyse de XAUUSD ---
07:19:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:19:31 - root - INFO - --- Analyse de EURUSD ---
07:19:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:31 - root - INFO - --- Analyse de GBPUSD ---
07:19:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:19:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:31 - root - INFO - --- Analyse de BTCUSD ---
07:19:31 - root - INFO - Analyse suspendue pour BTCUSD : un trade géré par ce bot est déjà en cours.
07:19:31 - root - INFO - --- Analyse de ETHUSD ---
07:19:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:19:51 - root - INFO - --- Analyse de XAUUSD ---
07:19:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:19:51 - root - INFO - --- Analyse de EURUSD ---
07:19:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:51 - root - INFO - --- Analyse de GBPUSD ---
07:19:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:19:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:19:51 - root - INFO - --- Analyse de BTCUSD ---
07:19:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:19:51 - root - INFO - --- Analyse de ETHUSD ---
07:19:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:20:11 - root - INFO - --- Analyse de XAUUSD ---
07:20:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:20:11 - root - INFO - --- Analyse de EURUSD ---
07:20:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:11 - root - INFO - --- Analyse de GBPUSD ---
07:20:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:20:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:11 - root - INFO - --- Analyse de BTCUSD ---
07:20:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:20:11 - root - INFO - --- Analyse de ETHUSD ---
07:20:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:20:31 - root - INFO - --- Analyse de XAUUSD ---
07:20:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:20:31 - root - INFO - --- Analyse de EURUSD ---
07:20:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:31 - root - INFO - --- Analyse de GBPUSD ---
07:20:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:20:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:31 - root - INFO - --- Analyse de BTCUSD ---
07:20:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:20:31 - root - INFO - --- Analyse de ETHUSD ---
07:20:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:20:51 - root - INFO - --- Analyse de XAUUSD ---
07:20:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:20:51 - root - INFO - --- Analyse de EURUSD ---
07:20:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:51 - root - INFO - --- Analyse de GBPUSD ---
07:20:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:20:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:20:51 - root - INFO - --- Analyse de BTCUSD ---
07:20:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:20:51 - root - INFO - --- Analyse de ETHUSD ---
07:20:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:21:11 - root - INFO - --- Analyse de XAUUSD ---
07:21:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:21:11 - root - INFO - --- Analyse de EURUSD ---
07:21:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:11 - root - INFO - --- Analyse de GBPUSD ---
07:21:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:21:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:11 - root - INFO - --- Analyse de BTCUSD ---
07:21:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:21:11 - root - INFO - --- Analyse de ETHUSD ---
07:21:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:21:31 - root - INFO - --- Analyse de XAUUSD ---
07:21:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:21:31 - root - INFO - --- Analyse de EURUSD ---
07:21:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:31 - root - INFO - --- Analyse de GBPUSD ---
07:21:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:21:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:31 - root - INFO - --- Analyse de BTCUSD ---
07:21:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:21:31 - root - INFO - --- Analyse de ETHUSD ---
07:21:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:21:51 - root - INFO - --- Analyse de XAUUSD ---
07:21:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:21:51 - root - INFO - --- Analyse de EURUSD ---
07:21:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:51 - root - INFO - --- Analyse de GBPUSD ---
07:21:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:21:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:21:51 - root - INFO - --- Analyse de BTCUSD ---
07:21:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:21:51 - root - INFO - --- Analyse de ETHUSD ---
07:21:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:22:11 - root - INFO - --- Analyse de XAUUSD ---
07:22:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:22:11 - root - INFO - --- Analyse de EURUSD ---
07:22:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:11 - root - INFO - --- Analyse de GBPUSD ---
07:22:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:22:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:11 - root - INFO - --- Analyse de BTCUSD ---
07:22:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:22:11 - root - INFO - --- Analyse de ETHUSD ---
07:22:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:22:31 - root - INFO - --- Analyse de XAUUSD ---
07:22:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:22:31 - root - INFO - --- Analyse de EURUSD ---
07:22:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:31 - root - INFO - --- Analyse de GBPUSD ---
07:22:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:22:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:31 - root - INFO - --- Analyse de BTCUSD ---
07:22:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:22:31 - root - INFO - --- Analyse de ETHUSD ---
07:22:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:22:51 - root - INFO - --- Analyse de XAUUSD ---
07:22:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:22:51 - root - INFO - --- Analyse de EURUSD ---
07:22:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:51 - root - INFO - --- Analyse de GBPUSD ---
07:22:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:22:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:22:51 - root - INFO - --- Analyse de BTCUSD ---
07:22:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:22:51 - root - INFO - --- Analyse de ETHUSD ---
07:22:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:23:11 - root - INFO - --- Analyse de XAUUSD ---
07:23:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:23:11 - root - INFO - --- Analyse de EURUSD ---
07:23:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:11 - root - INFO - --- Analyse de GBPUSD ---
07:23:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:23:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:11 - root - INFO - --- Analyse de BTCUSD ---
07:23:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:23:11 - root - INFO - --- Analyse de ETHUSD ---
07:23:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:23:31 - root - INFO - --- Analyse de XAUUSD ---
07:23:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:23:31 - root - INFO - --- Analyse de EURUSD ---
07:23:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:31 - root - INFO - --- Analyse de GBPUSD ---
07:23:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:23:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:31 - root - INFO - --- Analyse de BTCUSD ---
07:23:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:23:31 - root - INFO - --- Analyse de ETHUSD ---
07:23:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:23:51 - root - INFO - --- Analyse de XAUUSD ---
07:23:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:23:51 - root - INFO - --- Analyse de EURUSD ---
07:23:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:51 - root - INFO - --- Analyse de GBPUSD ---
07:23:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:23:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:23:51 - root - INFO - --- Analyse de BTCUSD ---
07:23:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:23:51 - root - INFO - --- Analyse de ETHUSD ---
07:23:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:24:11 - root - INFO - --- Analyse de XAUUSD ---
07:24:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:24:11 - root - INFO - --- Analyse de EURUSD ---
07:24:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:11 - root - INFO - --- Analyse de GBPUSD ---
07:24:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:24:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:11 - root - INFO - --- Analyse de BTCUSD ---
07:24:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:24:11 - root - INFO - --- Analyse de ETHUSD ---
07:24:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:24:31 - root - INFO - --- Analyse de XAUUSD ---
07:24:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:24:31 - root - INFO - --- Analyse de EURUSD ---
07:24:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:31 - root - INFO - --- Analyse de GBPUSD ---
07:24:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:24:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:31 - root - INFO - --- Analyse de BTCUSD ---
07:24:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:24:31 - root - INFO - --- Analyse de ETHUSD ---
07:24:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:24:51 - root - INFO - --- Analyse de XAUUSD ---
07:24:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:24:51 - root - INFO - --- Analyse de EURUSD ---
07:24:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:51 - root - INFO - --- Analyse de GBPUSD ---
07:24:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:24:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:24:51 - root - INFO - --- Analyse de BTCUSD ---
07:24:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:24:51 - root - INFO - --- Analyse de ETHUSD ---
07:24:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:25:11 - root - INFO - --- Analyse de XAUUSD ---
07:25:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:25:11 - root - INFO - --- Analyse de EURUSD ---
07:25:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:11 - root - INFO - --- Analyse de GBPUSD ---
07:25:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:25:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:11 - root - INFO - --- Analyse de BTCUSD ---
07:25:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:25:11 - root - INFO - --- Analyse de ETHUSD ---
07:25:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:25:31 - root - INFO - --- Analyse de XAUUSD ---
07:25:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:25:31 - root - INFO - --- Analyse de EURUSD ---
07:25:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:31 - root - INFO - --- Analyse de GBPUSD ---
07:25:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:25:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:31 - root - INFO - --- Analyse de BTCUSD ---
07:25:31 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:25:31 - root - INFO - --- Analyse de ETHUSD ---
07:25:31 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:25:51 - root - INFO - --- Analyse de XAUUSD ---
07:25:51 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:25:51 - root - INFO - --- Analyse de EURUSD ---
07:25:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:51 - root - INFO - --- Analyse de GBPUSD ---
07:25:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:25:51 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:25:51 - root - INFO - --- Analyse de BTCUSD ---
07:25:51 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:25:51 - root - INFO - --- Analyse de ETHUSD ---
07:25:51 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:26:11 - root - INFO - --- Analyse de XAUUSD ---
07:26:11 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:26:11 - root - INFO - --- Analyse de EURUSD ---
07:26:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:11 - root - INFO - --- Analyse de GBPUSD ---
07:26:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:26:11 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:11 - root - INFO - --- Analyse de BTCUSD ---
07:26:11 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:26:11 - root - INFO - --- Analyse de ETHUSD ---
07:26:11 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:26:31 - root - INFO - --- Analyse de XAUUSD ---
07:26:31 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:26:31 - root - INFO - --- Analyse de EURUSD ---
07:26:31 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:31 - root - INFO - --- Analyse de GBPUSD ---
07:26:32 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:26:32 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:32 - root - INFO - --- Analyse de BTCUSD ---
07:26:32 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:26:32 - root - INFO - --- Analyse de ETHUSD ---
07:26:32 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:26:52 - root - INFO - --- Analyse de XAUUSD ---
07:26:52 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:26:52 - root - INFO - --- Analyse de EURUSD ---
07:26:52 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:52 - root - INFO - --- Analyse de GBPUSD ---
07:26:52 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:26:52 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:26:52 - root - INFO - --- Analyse de BTCUSD ---
07:26:52 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:26:52 - root - INFO - --- Analyse de ETHUSD ---
07:26:52 - root - INFO - Analyse suspendue pour ETHUSD : un trade géré par ce bot est déjà en cours.
07:27:12 - root - INFO - --- Analyse de XAUUSD ---
07:27:12 - root - INFO - Analyse suspendue pour XAUUSD : un trade géré par ce bot est déjà en cours.
07:27:12 - root - INFO - --- Analyse de EURUSD ---
07:27:12 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:27:12 - root - INFO - --- Analyse de GBPUSD ---
07:27:12 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction SELL vs tendance BUY).
07:27:12 - PatternDetector - INFO - Pattern ORDER_BLOCK ignoré (direction SELL vs tendance BUY).
07:27:12 - root - INFO - --- Analyse de BTCUSD ---
07:27:12 - PatternDetector - INFO - Pattern INBALANCE ignoré (direction BUY vs tendance SELL).
07:27:12 - root - INFO - --- Analyse de ETHUSD ---
